"dataset","freq","freq_label","siec","siec_label","nrg_cons","nrg_cons_label","unit","unit_label","tax","tax_label","currency","currency_label","geo","geo_label","time","time_label","value"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","IT","Italy","2025-S1","2025-S1","0.1903"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","IT","Italy","2025-S2","2025-S2","0.179"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","CY","Cyprus","2022-S1","2022-S1","0.1705"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","CY","Cyprus","2022-S2","2022-S2","0.2449"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","CY","Cyprus","2023-S1","2023-S1","0.2029"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","CY","Cyprus","2023-S2","2023-S2","0.1995"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","CY","Cyprus","2024-S1","2024-S1","0.1789"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","CY","Cyprus","2025-S2","2025-S2","0.1734"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","LV","Latvia","2024-S2","2024-S2","0.1499"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","LV","Latvia","2025-S1","2025-S1","0.1409"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","LV","Latvia","2025-S2","2025-S2","0.1404"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","LT","Lithuania","2022-S1","2022-S1","0.1556"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","LT","Lithuania","2022-S2","2022-S2","0.2689"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","LT","Lithuania","2025-S2","2025-S2","0.1461"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","LU","Luxembourg","2022-S1","2022-S1","0.139"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","LU","Luxembourg","2022-S2","2022-S2","0.1729"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","LU","Luxembourg","2023-S1","2023-S1","0.2049"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","LU","Luxembourg","2023-S2","2023-S2","0.1848"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","LU","Luxembourg","2024-S1","2024-S1","0.1552"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","LU","Luxembourg","2024-S2","2024-S2","0.1575"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","LU","Luxembourg","2025-S1","2025-S1","0.1517"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","LU","Luxembourg","2025-S2","2025-S2","0.1391"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","HU","Hungary","2022-S1","2022-S1","0.1888"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","HU","Hungary","2022-S2","2022-S2","0.2527"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","HU","Hungary","2023-S1","2023-S1","0.2681"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","HU","Hungary","2023-S2","2023-S2","0.2307"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","HU","Hungary","2024-S1","2024-S1","0.1724"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","HU","Hungary","2024-S2","2024-S2","0.197"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","HU","Hungary","2025-S1","2025-S1","0.1725"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","HU","Hungary","2025-S2","2025-S2","0.1774"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","NL","Netherlands","2022-S1","2022-S1","0.144"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","NL","Netherlands","2022-S2","2022-S2","0.1767"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","NL","Netherlands","2023-S1","2023-S1","0.2208"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","NL","Netherlands","2023-S2","2023-S2","0.1983"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","NL","Netherlands","2024-S1","2024-S1","0.1678"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","NL","Netherlands","2024-S2","2024-S2","0.1573"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","NL","Netherlands","2025-S1","2025-S1","0.1587"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","NL","Netherlands","2025-S2","2025-S2","0.1459"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","AT","Austria","2022-S1","2022-S1","0.1542"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","AT","Austria","2022-S2","2022-S2","0.1928"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","AT","Austria","2023-S1","2023-S1","0.2264"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","AT","Austria","2023-S2","2023-S2","0.2163"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","AT","Austria","2024-S1","2024-S1","0.1727"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","AT","Austria","2024-S2","2024-S2","0.1758"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","AT","Austria","2025-S1","2025-S1","0.1613"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","AT","Austria","2025-S2","2025-S2","0.1594"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","PL","Poland","2022-S1","2022-S1","0.1016"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","PL","Poland","2022-S2","2022-S2","0.124"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","PL","Poland","2023-S1","2023-S1","0.1498"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","PL","Poland","2023-S2","2023-S2","0.1483"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","PL","Poland","2024-S1","2024-S1","0.1312"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","PL","Poland","2024-S2","2024-S2","0.1411"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","PL","Poland","2025-S1","2025-S1","0.1392"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","PL","Poland","2025-S2","2025-S2","0.1397"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","PT","Portugal","2022-S1","2022-S1","0.1595"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","PT","Portugal","2022-S2","2022-S2","0.1773"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","PT","Portugal","2023-S1","2023-S1","0.1766"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","PT","Portugal","2023-S2","2023-S2","0.1394"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","PT","Portugal","2024-S1","2024-S1","0.1122"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","PT","Portugal","2024-S2","2024-S2","0.1176"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","PT","Portugal","2025-S1","2025-S1","0.1181"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","PT","Portugal","2025-S2","2025-S2","0.117"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","RO","Romania","2022-S1","2022-S1","0.194"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","RO","Romania","2022-S2","2022-S2","0.2914"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","RO","Romania","2023-S1","2023-S1","0.1582"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","RO","Romania","2023-S2","2023-S2","0.1526"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","RO","Romania","2024-S1","2024-S1","0.1341"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","RO","Romania","2024-S2","2024-S2","0.1418"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","RO","Romania","2025-S1","2025-S1","0.1437"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","RO","Romania","2025-S2","2025-S2","0.1573"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","SI","Slovenia","2022-S1","2022-S1","0.1415"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","SI","Slovenia","2022-S2","2022-S2","0.1805"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","SI","Slovenia","2023-S1","2023-S1","0.2048"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","SI","Slovenia","2023-S2","2023-S2","0.1917"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","SI","Slovenia","2024-S1","2024-S1","0.1542"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","SK","Slovakia","2022-S1","2022-S1","0.1931"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","SK","Slovakia","2022-S2","2022-S2","0.2311"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","SK","Slovakia","2023-S1","2023-S1","0.2415"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","SK","Slovakia","2023-S2","2023-S2","0.2108"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","SK","Slovakia","2024-S1","2024-S1","0.1603"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","SK","Slovakia","2024-S2","2024-S2","0.1783"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","SK","Slovakia","2025-S1","2025-S1","0.1601"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","SK","Slovakia","2025-S2","2025-S2","0.1711"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","FI","Finland","2022-S1","2022-S1","0.0888"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","EUR","Euro","FI","Finland","2022-S2","2022-S2","0.1365"
